"","V1","V2","V3","V4","V5"
"4159",24094.85,0.44,0.43,580.03,1970.79
"4160",25094.3,0.41,0.41,622.42,1989.35
"4161",13797.72,0.68,0.67,130.75,1696.7
"4162",14395.92,0.66,0.66,155.31,1716.17
"4163",14036.94,0.67,0.66,139.37,1703.39
"4164",14572.88,0.66,0.65,161.17,1720.35
"4165",13804.85,0.68,0.67,129.06,1694.96
"4166",14400.24,0.66,0.66,153.5,1714.32
"4167",14055.8,0.67,0.66,138.21,1702.07
"4168",14585.51,0.66,0.65,159.73,1718.79
"4169",14093.07,0.67,0.66,141.86,1705.41
"4170",14743.32,0.65,0.65,168.74,1726.24
"4171",14336.66,0.66,0.66,150.68,1712.08
"4172",14921.72,0.65,0.65,174.66,1730.32
"4173",14093.99,0.67,0.66,139.9,1703.45
"4174",14743.35,0.65,0.65,166.74,1724.24
"4175",14343.57,0.66,0.66,148.99,1710.33
"4176",14924.47,0.65,0.65,172.78,1728.42
"4177",14853.11,0.65,0.65,175.61,1731.99
"4178",15400.44,0.64,0.63,197.92,1748.3
"4179",15168.97,0.64,0.64,187.64,1740.64
"4180",15645.61,0.63,0.63,206.81,1754.29
"4181",15016.49,0.65,0.64,180.87,1735.53
"4182",15543.46,0.64,0.63,202.27,1750.98
"4183",15402.65,0.64,0.63,196.02,1746.37
"4184",15848.47,0.63,0.62,213.82,1758.81
"4185",15104.24,0.65,0.64,184.77,1738.47
"4186",15698.75,0.63,0.63,209.17,1756.01
"4187",15423.09,0.64,0.63,196.93,1747.04
"4188",15943.76,0.63,0.62,218.05,1761.84
"4189",15225.16,0.64,0.64,188.14,1740.51
"4190",15797.95,0.63,0.62,211.57,1757.2
"4191",15605.39,0.63,0.63,203.02,1750.99
"4192",16093.63,0.62,0.62,222.71,1764.58
"4193",20487,0.52,0.51,425.81,1894.71
"4194",21726.11,0.49,0.48,478.84,1922.43
"4195",21267.06,0.5,0.49,458.45,1911.62
"4196",22372.45,0.48,0.47,505.54,1935.26
"4197",20732.99,0.51,0.51,434.74,1898.75
"4198",21967.46,0.49,0.48,487.56,1926.02
"4199",21650.12,0.49,0.49,473.46,1918.65
"4200",22737.43,0.47,0.46,519.75,1941.45
"4201",21036.74,0.51,0.5,448.22,1906.11
"4202",22397.98,0.48,0.47,506.68,1935.84
"4203",21843.09,0.49,0.48,482.03,1923.14
"4204",23064.03,0.46,0.45,534.26,1948.66
"4205",21222.83,0.5,0.5,454.49,1908.57
"4206",22573.74,0.47,0.46,512.48,1937.79
"4207",22150.6,0.48,0.47,493.69,1928.22
"4208",23347.47,0.45,0.45,544.84,1952.84
"4209",22557.17,0.47,0.46,515.75,1941.42
"4210",23752.42,0.44,0.43,566.83,1965.54
"4211",23605.14,0.45,0.44,560.29,1962.4
"4212",24644.66,0.42,0.41,604.45,1982.2
"4213",23597.73,0.45,0.44,559.96,1962.24
"4214",24772.52,0.42,0.41,610.13,1984.82
"4215",25085.49,0.41,0.4,624.03,1991.18
"4216",26070.02,0.39,0.38,665.75,2008.65
"4217",23044.18,0.46,0.45,535.37,1950.23
"4218",24353.29,0.43,0.42,591.51,1976.19
"4219",24116.7,0.44,0.43,581,1971.25
"4220",25262.98,0.41,0.4,629.91,1992.74
"4221",23950.41,0.44,0.43,573.62,1967.75
"4222",25223.86,0.41,0.4,628.17,1991.96
"4223",25436.07,0.4,0.4,637.6,1996.2
"4224",26510.8,0.38,0.37,683.32,2015.14
"4225",14860.17,0.65,0.64,177.93,1734.23
"4226",15233.84,0.64,0.64,192.52,1744.8
"4227",14863.07,0.65,0.65,176.06,1732.33
"4228",15241.65,0.64,0.64,190.87,1743.06
"4229",14892.65,0.65,0.64,177.37,1733.34
"4230",15266.87,0.64,0.64,191.99,1743.89
"4231",14901.45,0.65,0.64,175.76,1731.63
"4232",15283.63,0.64,0.64,190.73,1742.45
"4233",15199.47,0.64,0.64,191,1743.65
"4234",15617.2,0.63,0.63,207.55,1755.37
"4235",15202.09,0.64,0.64,189.11,1741.74
"4236",15624.85,0.63,0.63,205.89,1753.62
"4237",15258.41,0.64,0.64,191.61,1743.61
"4238",15678.89,0.63,0.63,208.29,1755.37
"4239",15269.35,0.64,0.64,190.1,1741.98
"4240",15699.38,0.63,0.63,207.2,1754.03
"4241",15108.8,0.65,0.64,186.97,1740.63
"4242",15470.98,0.64,0.63,201.05,1750.61
"4243",15109.67,0.65,0.64,185.01,1738.66
"4244",15471.03,0.64,0.63,199.06,1748.61
"4245",15108.84,0.65,0.64,184.97,1738.63
"4246",15471.12,0.64,0.63,199.06,1748.62
"4247",15109.68,0.65,0.64,183.01,1736.66
"4248",15471.23,0.64,0.63,197.07,1746.62
"4249",15427.87,0.64,0.63,199.14,1749.2
"4250",15832.69,0.63,0.62,215.12,1760.31
"4251",15428.69,0.64,0.63,197.18,1747.23
"4252",15832.78,0.63,0.62,213.12,1758.31
"4253",15433.87,0.64,0.63,197.41,1747.4
"4254",15840.52,0.63,0.62,213.46,1758.56
"4255",15433.91,0.64,0.63,195.41,1745.4
"4256",15841.93,0.63,0.62,211.53,1756.6
"4257",23062.56,0.46,0.45,540.19,1954.63
"4258",23939.04,0.44,0.43,577.11,1971.51
"4259",23099.4,0.46,0.45,539.83,1953.44
"4260",23960.97,0.44,0.43,576.09,1969.97
"4261",23093.77,0.46,0.45,539.58,1953.32
"4262",23974.19,0.44,0.43,576.67,1970.25
"4263",23150.08,0.46,0.45,540.08,1952.55
"4264",24012.1,0.44,0.43,576.36,1969.05
"4265",23722.2,0.44,0.43,567.48,1966.9
"4266",24709.24,0.42,0.41,609.32,1985.53
"4267",23762.75,0.44,0.43,567.28,1965.76
"4268",24733.41,0.42,0.41,608.39,1984.02
"4269",23731.99,0.44,0.44,565.92,1965.11
"4270",24720.05,0.42,0.41,607.8,1983.75
"4271",23784.52,0.44,0.44,566.25,1964.23
"4272",24753.63,0.42,0.41,607.29,1982.44
"4273",23730.48,0.44,0.43,567.85,1967.08
"4274",24596.16,0.42,0.41,604.3,1983.21
"4275",23847.67,0.44,0.43,571.06,1967.57
"4276",24684.38,0.42,0.41,606.21,1983.02
"4277",23995.58,0.44,0.43,577.62,1970.7
"4278",24870.56,0.42,0.41,614.48,1986.82
"4279",24278.41,0.43,0.42,588.18,1974.63
"4280",25107.71,0.41,0.41,623.01,1989.62
"4281",24354.38,0.43,0.42,593.56,1978.21
"4282",25327.32,0.41,0.4,634.77,1996.03
"4283",24475.27,0.43,0.42,596.93,1978.71
"4284",25417.3,0.4,0.4,636.76,1995.82
"4285",24536.85,0.43,0.42,599.66,1979.99
"4286",25511.32,0.4,0.4,640.94,1997.69
"4287",24796.07,0.42,0.41,609.17,1983.3
"4288",25722.57,0.4,0.39,648.32,1999.87
"4289",14907.75,0.65,0.64,178.04,1733.85
"4290",15311.87,0.64,0.64,193.99,1745.38
"4291",14907.76,0.65,0.64,176.04,1731.85
"4292",15312.14,0.64,0.64,192,1743.39
"4293",14933.28,0.65,0.64,177.18,1732.71
"4294",15335.98,0.64,0.64,193.06,1744.18
"4295",14934.64,0.65,0.64,175.24,1730.76
"4296",15339.15,0.64,0.64,191.2,1742.28
"4297",15237.57,0.64,0.64,190.69,1742.92
"4298",15683.94,0.63,0.63,208.51,1755.53
"4299",15237.57,0.64,0.64,188.69,1740.92
"4300",15684.39,0.63,0.63,206.53,1753.55
"4301",15287.76,0.64,0.64,190.92,1742.59
"4302",15733.79,0.63,0.63,208.72,1755.14
"4303",15291.02,0.64,0.64,189.06,1740.69
"4304",15740.02,0.63,0.63,207,1753.34
"4305",15335.38,0.64,0.63,195.03,1746.16
"4306",15760.81,0.63,0.63,211.92,1758
"4307",15385.37,0.64,0.63,195.25,1745.81
"4308",15803.8,0.63,0.62,211.83,1757.38
"4309",15354.64,0.64,0.63,193.89,1744.79
"4310",15783.88,0.63,0.63,210.95,1756.75
"4311",15457.2,0.64,0.63,196.44,1746.16
"4312",15879.08,0.63,0.62,213.18,1757.79
"4313",15623.62,0.63,0.63,205.83,1753.58
"4314",16088.54,0.62,0.62,224.48,1766.42
"4315",15667.6,0.63,0.63,205.79,1753
"4316",16125.31,0.62,0.62,224.11,1765.57
"4317",15627.08,0.63,0.63,203.99,1751.69
"4318",16093.04,0.62,0.62,222.68,1764.56
"4319",15698.06,0.63,0.63,205.14,1751.99
"4320",16155.77,0.62,0.62,223.47,1764.53
"4321",23064.18,0.46,0.45,538.26,1952.67
"4322",23940.9,0.44,0.43,575.2,1969.54
"4323",23099.49,0.46,0.45,537.83,1951.44
"4324",23967.93,0.44,0.43,574.4,1968.12
"4325",23094.39,0.46,0.45,537.6,1951.33
"4326",23977.78,0.44,0.43,574.83,1968.32
"4327",23152.05,0.46,0.45,538.16,1950.59
"4328",24026.4,0.44,0.43,574.99,1967.35
"4329",23728.38,0.44,0.44,565.76,1965.03
"4330",24709.29,0.42,0.41,607.32,1983.53
"4331",23763.53,0.44,0.44,565.32,1963.78
"4332",24735.7,0.42,0.41,606.49,1982.07
"4333",23736.86,0.44,0.44,564.14,1963.21
"4334",24720.33,0.42,0.41,605.81,1981.76
"4335",23784.54,0.44,0.44,564.25,1962.23
"4336",24758.71,0.42,0.41,605.51,1980.54
"4337",23842.32,0.44,0.43,570.82,1967.46
"4338",24776.2,0.42,0.41,610.29,1984.9
"4339",24094.74,0.44,0.43,580.03,1970.79
"4340",25014.21,0.41,0.41,618.86,1987.74
"4341",24249.23,0.43,0.42,586.89,1974.02
"4342",25232.72,0.41,0.4,628.57,1992.14
"4343",25085.86,0.41,0.41,622.04,1989.18
"4344",26075.94,0.39,0.38,664.01,2006.77
"4345",24434.94,0.43,0.42,595.14,1977.88
"4346",25467.72,0.4,0.4,639,1996.83
"4347",24673.22,0.42,0.42,603.72,1980.79
"4348",25690.14,0.4,0.39,646.88,1999.23
"4349",24722.03,0.42,0.41,605.89,1981.79
"4350",25788.98,0.4,0.39,651.27,2001.17
"4351",25447.62,0.4,0.4,636.11,1994.43
"4352",26511.09,0.38,0.37,681.34,2013.14
"4353",13895.72,0.67,0.67,135.1,1700.28
"4354",14239.01,0.67,0.66,148.34,1710.63
"4355",14026.15,0.67,0.67,138.89,1703
"4356",14341.65,0.66,0.66,150.9,1712.26
"4357",13960.52,0.67,0.67,135.98,1700.63
"4358",14275.46,0.67,0.66,147.96,1709.92
"4359",14106.43,0.67,0.66,140.46,1703.89
"4360",14389.74,0.66,0.66,151.04,1711.95
"4361",14295.32,0.67,0.66,150.84,1712.62
"4362",14663.23,0.66,0.65,165.18,1723.48
"4363",14426.04,0.66,0.66,154.65,1715.23
"4364",14765.2,0.65,0.65,167.71,1724.99
"4365",14339.01,0.66,0.66,150.78,1712.17
"4366",14683.17,0.66,0.65,164.07,1722.17
"4367",14482.57,0.66,0.66,155.16,1715.21
"4368",14793.89,0.65,0.65,166.98,1723.97
"4369",14416.79,0.66,0.66,156.24,1716.9
"4370",14751.44,0.65,0.65,169.1,1726.52
"4371",14573.88,0.66,0.65,161.21,1720.39
"4372",14878.09,0.65,0.65,172.72,1728.84
"4373",14612.84,0.66,0.65,162.94,1721.74
"4374",14894.26,0.65,0.65,173.44,1729.39
"4375",14805.45,0.65,0.65,169.5,1726.36
"4376",15051.19,0.65,0.64,178.41,1732.69
"4377",14776.56,0.65,0.65,170.22,1727.38
"4378",15134.66,0.65,0.64,184.12,1737.49
"4379",14932.91,0.65,0.64,175.16,1730.7
"4380",15259.59,0.64,0.64,187.67,1739.65
"4381",14930.44,0.65,0.64,175.05,1730.62
"4382",15238.88,0.64,0.64,186.75,1738.96
"4383",15118.35,0.65,0.64,181.39,1734.95
"4384",15389.73,0.64,0.64,191.45,1741.95
"4385",21427.96,0.5,0.49,467.6,1917.43
"4386",22120.51,0.48,0.47,496.35,1931.53
"4387",21979.26,0.49,0.48,490.08,1928.29
"4388",22602.27,0.47,0.46,515.75,1940.43
"4389",22171.86,0.48,0.47,498.63,1932.7
"4390",22740.87,0.47,0.46,521.9,1943.52
"4391",22881.87,0.46,0.46,528.17,1946.65
"4392",23366.91,0.45,0.45,547.71,1955.26
"4393",22226.64,0.48,0.47,501.07,1933.95
"4394",22982.51,0.46,0.45,532.63,1948.87
"4395",22796.29,0.47,0.46,524.37,1944.76
"4396",23478.91,0.45,0.44,552.68,1957.68
"4397",22891.13,0.46,0.46,528.58,1946.86
"4398",23522.15,0.45,0.44,554.6,1958.62
"4399",23612.23,0.45,0.44,558.6,1960.55
"4400",24154.44,0.43,0.43,580.68,1970.04
"4401",22636.12,0.47,0.46,519.25,1943.19
"4402",23331.52,0.45,0.45,548.13,1956.5
"4403",23306.39,0.45,0.45,547.02,1955.95
"4404",23924.9,0.44,0.43,572.49,1967.21
"4405",24122.42,0.44,0.43,583.26,1973.37
"4406",24638.38,0.42,0.42,604.17,1982.08
"4407",25106.6,0.41,0.4,624.96,1991.6
"4408",25524.94,0.4,0.4,641.54,1997.96
"4409",23371.09,0.45,0.44,549.89,1957.36
"4410",24127.31,0.44,0.43,581.47,1971.47
"4411",24057.55,0.44,0.43,578.38,1970
"4412",24733.15,0.42,0.41,606.38,1982.02
"4413",24727.81,0.42,0.41,608.14,1983.91
"4414",25299.66,0.41,0.4,631.54,1993.48
"4415",25715.82,0.4,0.39,650.02,2001.73
"4416",26184.63,0.39,0.38,668.84,2008.87
"4417",14255.26,0.67,0.66,149.06,1711.2
"4418",14629.91,0.66,0.65,163.7,1722.33
"4419",14436.01,0.66,0.66,155.09,1715.58
"4420",14778.16,0.65,0.65,168.29,1725.43
"4421",14336.32,0.66,0.66,150.66,1712.07
"4422",14678.08,0.66,0.65,163.84,1721.99
"4423",14539.12,0.66,0.65,157.67,1717.18
"4424",14843.48,0.65,0.65,169.19,1725.66
"4425",14635.98,0.66,0.65,163.97,1722.54
"4426",15034.89,0.65,0.64,179.69,1734.15
"4427",14815.68,0.65,0.65,169.95,1726.71
"4428",15181.14,0.64,0.64,184.18,1737.04
"4429",14693.35,0.66,0.65,164.52,1722.52
"4430",15063.87,0.65,0.64,178.97,1733.12
"4431",14891.77,0.65,0.65,171.33,1727.31
"4432",15223.64,0.64,0.64,184.07,1736.46
"4433",15152,0.65,0.64,186.89,1740.07
"4434",15529.8,0.64,0.63,201.67,1750.53
"4435",15408.05,0.64,0.63,196.26,1746.55
"4436",15746.86,0.63,0.63,209.31,1755.56
"4437",15467.45,0.64,0.63,198.9,1748.5
"4438",15775.66,0.63,0.63,210.58,1756.48
"4439",15793.83,0.63,0.63,211.39,1757.06
"4440",16054.89,0.62,0.62,220.99,1763.36
"4441",15471.1,0.64,0.63,199.06,1748.62
"4442",15871.13,0.63,0.62,214.82,1759.53
"4443",15723.33,0.63,0.63,208.26,1754.8
"4444",16083.44,0.62,0.62,222.25,1764.26
"4445",15732.52,0.63,0.63,208.67,1755.1
"4446",16065.74,0.62,0.62,221.47,1763.7
"4447",16049,0.62,0.62,220.72,1763.17
"4448",16333.5,0.62,0.61,231.36,1770.06
"4449",21725.52,0.49,0.48,478.81,1922.41
"4450",22457.17,0.47,0.47,509.31,1937.17
"4451",22368.48,0.48,0.47,505.37,1935.17
"4452",23027.62,0.46,0.45,532.64,1947.86
"4453",22515.58,0.47,0.46,511.9,1938.49
"4454",23118.59,0.46,0.45,536.68,1949.86
"4455",23344.91,0.45,0.45,546.73,1954.79
"4456",23858.89,0.44,0.43,567.55,1963.81
"4457",22498.18,0.47,0.46,511.13,1938.09
"4458",23292.07,0.45,0.45,544.38,1953.64
"4459",23156.67,0.46,0.45,538.37,1950.69
"4460",23874.64,0.44,0.43,568.25,1964.14
"4461",23205.82,0.46,0.45,540.55,1951.76
"4462",23869.85,0.44,0.43,568.04,1964.04
"4463",24042,0.44,0.43,575.69,1967.68
"4464",24612.36,0.42,0.42,599.02,1977.54
"4465",23483.07,0.45,0.44,554.86,1959.77
"4466",24248.56,0.43,0.42,586.86,1974.01
"4467",24374.54,0.43,0.42,592.45,1976.63
"4468",25054.51,0.41,0.41,620.65,1988.55
"4469",25346.47,0.41,0.4,635.62,1996.41
"4470",25911.94,0.39,0.39,658.73,2005.58
"4471",26718.71,0.37,0.37,694.56,2021.09
"4472",27169.54,0.36,0.36,712.58,2027.56
"4473",24158.06,0.43,0.43,582.84,1972.11
"4474",24982.12,0.42,0.41,617.44,1987.09
"4475",25059.52,0.41,0.41,620.87,1988.65
"4476",25794.67,0.4,0.39,651.52,2001.28
"4477",25870.7,0.39,0.39,656.9,2004.77
"4478",26488.9,0.38,0.37,682.35,2014.72
"4479",27234.43,0.36,0.36,715.46,2028.76
"4480",27732.47,0.35,0.35,735.58,2035.93
"4481",15288.28,0.64,0.63,194.94,1746.6
"4482",15487.5,0.64,0.63,201.79,1751.15
"4483",15306.15,0.64,0.64,193.73,1745.19
"4484",15508.3,0.64,0.63,200.71,1749.83
"4485",15288.29,0.64,0.64,192.94,1744.6
"4486",15488.81,0.64,0.63,199.85,1749.2
"4487",15306.63,0.64,0.64,191.76,1743.21
"4488",15512.45,0.64,0.63,198.9,1747.97
"4489",15718.05,0.63,0.63,212.03,1758.63
"4490",15935.41,0.63,0.62,219.68,1763.58
"4491",15737.37,0.63,0.63,210.88,1757.25
"4492",15957.97,0.63,0.62,218.68,1762.3
"4493",15720.45,0.63,0.63,210.13,1756.71
"4494",15943.76,0.63,0.62,218.05,1761.84
"4495",15743.17,0.63,0.63,209.14,1755.44
"4496",15972.83,0.63,0.62,217.34,1760.77
"4497",15449.78,0.64,0.63,200.11,1749.92
"4498",15658.37,0.63,0.63,207.38,1754.71
"4499",15453.26,0.64,0.63,198.27,1748.03
"4500",15662.95,0.63,0.63,205.58,1752.85
"4501",15469.58,0.64,0.63,198.99,1748.57
"4502",15668.95,0.63,0.63,205.85,1753.05
"4503",15470.09,0.64,0.63,197.01,1746.58
"4504",15670.69,0.63,0.63,203.92,1751.1
"4505",15852.97,0.63,0.62,216.02,1760.96
"4506",16078.72,0.62,0.62,224.04,1766.11
"4507",15857.97,0.63,0.62,214.24,1759.11
"4508",16085.14,0.62,0.62,222.33,1764.31
"4509",15858.8,0.63,0.62,214.28,1759.14
"4510",16079.95,0.62,0.62,222.1,1764.15
"4511",15861.52,0.63,0.62,212.4,1757.23
"4512",16085.34,0.62,0.62,220.34,1762.32
"4513",24404.7,0.43,0.42,597.79,1981.25
"4514",24829.47,0.42,0.41,614.66,1987.98
"4515",24409.26,0.43,0.42,596,1979.35
"4516",24832.49,0.42,0.41,612.79,1986.05
"4517",24718.79,0.42,0.41,609.74,1985.72
"4518",25091.62,0.41,0.4,624.3,1991.3
"4519",24752.51,0.42,0.41,609.24,1984.41
"4520",25117.91,0.41,0.4,623.47,1989.83
"4521",25326.84,0.41,0.4,636.74,1998.02
"4522",25799.8,0.4,0.39,655.75,2005.38
"4523",25331.19,0.41,0.4,634.94,1996.11
"4524",25802.59,0.4,0.39,653.87,2003.44
"4525",25578.44,0.4,0.39,645.92,2001.02
"4526",26001.05,0.39,0.38,662.69,2007.31
"4527",25607.46,0.4,0.39,645.21,1999.6
"4528",26022.66,0.39,0.38,661.65,2005.73
"4529",24843.02,0.42,0.41,615.26,1988.26
"4530",25295.77,0.41,0.4,633.36,1995.4
"4531",24883.32,0.42,0.41,615.05,1987.08
"4532",25332.55,0.41,0.4,633,1994.13
"4533",25551.77,0.4,0.39,644.73,2000.49
"4534",25930.45,0.39,0.39,659.55,2005.94
"4535",25769.4,0.4,0.39,652.4,2002.79
"4536",26128.49,0.39,0.38,666.35,2007.79
"4537",25710.08,0.4,0.39,651.76,2003.62
"4538",26209.19,0.39,0.38,671.93,2011.35
"4539",25746.5,0.4,0.39,651.38,2002.34
"4540",26242.01,0.39,0.38,671.39,2009.98
"4541",26298.4,0.38,0.38,675.89,2013.07
"4542",26723.47,0.37,0.37,692.77,2019.18
"4543",26487.76,0.38,0.37,682.3,2014.7
"4544",26892.65,0.37,0.37,698.28,2020.37
"4545",15357.02,0.64,0.63,195.99,1746.87
"4546",15577.62,0.64,0.63,203.79,1752.09
"4547",15361.72,0.64,0.63,194.2,1745.03
"4548",15582.47,0.64,0.63,202.01,1750.25
"4549",15358.24,0.64,0.63,194.05,1744.91
"4550",15577.62,0.64,0.63,201.79,1750.09
"4551",15362.12,0.64,0.64,192.22,1743.04
"4552",15582.8,0.64,0.63,200.02,1748.26
"4553",15776.02,0.63,0.62,212.6,1758.49
"4554",16013.77,0.63,0.62,221.16,1764.06
"4555",15782.37,0.63,0.63,210.88,1756.7
"4556",16020.34,0.62,0.62,219.45,1762.27
"4557",15776.39,0.63,0.63,210.62,1756.51
"4558",16017.23,0.63,0.62,219.31,1762.17
"4559",15783.84,0.63,0.63,208.95,1754.74
"4560",16026.66,0.62,0.62,217.73,1760.47
"4561",15676.51,0.63,0.63,208.18,1755.29
"4562",15935.18,0.63,0.62,217.67,1761.57
"4563",15693.63,0.63,0.63,206.94,1753.84
"4564",15955.31,0.63,0.62,216.56,1760.21
"4565",15764.93,0.63,0.63,210.11,1756.14
"4566",16007.82,0.63,0.62,218.89,1761.87
"4567",15846.55,0.63,0.62,211.73,1756.75
"4568",16088.75,0.62,0.62,220.49,1762.43
"4569",16044.89,0.62,0.62,222.54,1765.04
"4570",16317.81,0.62,0.61,232.66,1771.58
"4571",16055.61,0.62,0.62,221.02,1763.38
"4572",16330.88,0.62,0.61,231.24,1769.98
"4573",16094.37,0.62,0.62,222.74,1764.6
"4574",16354.67,0.62,0.61,232.3,1770.72
"4575",16144.31,0.62,0.62,222.96,1764.17
"4576",16403.31,0.62,0.61,232.46,1770.22
"4577",24405.11,0.43,0.42,595.81,1979.26
"4578",24834.52,0.42,0.41,612.88,1986.09
"4579",24410.74,0.43,0.42,594.06,1977.38
"4580",24840.2,0.42,0.41,611.13,1984.2
"4581",24725.41,0.42,0.41,608.04,1983.86
"4582",25107.13,0.41,0.41,622.99,1989.61
"4583",24771.79,0.42,0.41,608.1,1982.81
"4584",25149.29,0.41,0.41,622.86,1988.46
"4585",25327.21,0.41,0.4,634.76,1996.03
"4586",25800.91,0.4,0.39,653.8,2003.4
"4587",25331.2,0.41,0.4,632.94,1994.11
"4588",25804.9,0.4,0.39,651.98,2001.48
"4589",25579.79,0.4,0.39,643.98,1999.05
"4590",26007.65,0.39,0.39,660.98,2005.44
"4591",25615.29,0.4,0.39,643.55,1997.75
"4592",26039,0.39,0.39,660.37,2004.05
"4593",24949.72,0.42,0.41,618,1988.43
"4594",25452.63,0.4,0.4,638.33,1996.53
"4595",25071.59,0.41,0.41,621.41,1988.89
"4596",25588.01,0.4,0.39,642.34,1997.21
"4597",25916.62,0.39,0.39,658.94,2005.67
"4598",26362.88,0.38,0.38,676.75,2012.31
"4599",26718.76,0.37,0.37,692.56,2019.09
"4600",27174.57,0.36,0.36,710.8,2025.65
"4601",25780.58,0.4,0.39,652.9,2003.01
"4602",26322.39,0.38,0.38,674.96,2011.53
"4603",25879.35,0.39,0.39,655.28,2002.94
"4604",26433.28,0.38,0.38,677.88,2011.66
"4605",26572.76,0.38,0.37,686.08,2016.32
"4606",27057.14,0.37,0.36,705.59,2023.46
"4607",27244.15,0.36,0.36,713.89,2026.95
"4608",27733.77,0.35,0.35,733.63,2033.96
"4609",13709.08,0.68,0.67,126.81,1693.43
"4610",14245.32,0.67,0.66,148.62,1710.85
"4611",13817.64,0.68,0.67,129.63,1695.43
"4612",14313.21,0.66,0.66,149.64,1711.26
"4613",13801.69,0.68,0.67,128.92,1694.84
"4614",14322.78,0.66,0.66,150.06,1711.59
"4615",13911.44,0.67,0.67,131.8,1696.85
"4616",14392.05,0.66,0.66,151.14,1712.03
"4617",14096.22,0.67,0.66,142,1705.53
"4618",14689.25,0.66,0.65,166.34,1724.38
"4619",14198.46,0.67,0.66,144.54,1707.18
"4620",14749.92,0.65,0.65,167.03,1724.46
"4621",14170.48,0.67,0.66,143.3,1706.18
"4622",14748.17,0.65,0.65,166.95,1724.4
"4623",14273.9,0.67,0.66,145.89,1707.86
"4624",14810.12,0.65,0.65,167.71,1724.52
"4625",14420.54,0.66,0.66,156.4,1717.04
"4626",14896.85,0.65,0.64,175.56,1731.48
"4627",14538.37,0.66,0.65,159.64,1719.15
"4628",14974.03,0.65,0.64,176.98,1732.09
"4629",14812.66,0.65,0.65,171.82,1728.61
"4630",15242.85,0.64,0.64,188.92,1741.1
"4631",14935.77,0.65,0.64,175.29,1730.8
"4632",15325.94,0.64,0.64,190.61,1741.85
"4633",14786.21,0.65,0.65,170.64,1727.71
"4634",15315.61,0.64,0.64,192.15,1743.51
"4635",14897.5,0.65,0.65,173.59,1729.5
"4636",15385.12,0.64,0.63,193.24,1743.8
"4637",15133.8,0.65,0.64,184.08,1737.46
"4638",15614.45,0.63,0.63,203.43,1751.28
"4639",15250.34,0.64,0.64,187.26,1739.35
"4640",15689.63,0.63,0.63,204.76,1751.71
"4641",20715.12,0.52,0.51,435.94,1900.31
"4642",21885.36,0.49,0.48,485.91,1926.12
"4643",21204.89,0.5,0.49,455.69,1910.14
"4644",22264.57,0.48,0.47,500.75,1932.81
"4645",21509.71,0.5,0.49,469.23,1917.36
"4646",22663.71,0.47,0.46,518.48,1941.8
"4647",22046.77,0.48,0.48,491.08,1927.84
"4648",23085.08,0.46,0.45,535.19,1949.13
"4649",21437.9,0.5,0.49,466.04,1915.67
"4650",22747.67,0.47,0.46,522.21,1943.67
"4651",21922.83,0.49,0.48,485.58,1924.99
"4652",23115.87,0.46,0.45,536.56,1949.8
"4653",22182.02,0.48,0.47,497.09,1930.93
"4654",23470.41,0.45,0.44,552.3,1957.5
"4655",22712.69,0.47,0.46,518.65,1940.9
"4656",23879.04,0.44,0.43,568.45,1964.24
"4657",22371.68,0.48,0.47,507.51,1937.24
"4658",23458.4,0.45,0.44,553.77,1959.24
"4659",22935.73,0.46,0.45,530.56,1947.84
"4660",23905.94,0.44,0.43,571.64,1966.8
"4661",24638.1,0.42,0.41,606.16,1984.07
"4662",25656.82,0.4,0.39,649.4,2002.57
"4663",25338.25,0.41,0.4,635.25,1996.25
"4664",26228.88,0.39,0.38,672.8,2011.73
"4665",23078.54,0.46,0.45,536.9,1950.98
"4666",24298.71,0.43,0.42,589.09,1975.05
"4667",23637.08,0.45,0.44,559.7,1961.08
"4668",24733.95,0.42,0.41,606.41,1982.03
"4669",25247.35,0.41,0.4,631.21,1994.43
"4670",26387.89,0.38,0.37,679.87,2014.79
"4671",25938.86,0.39,0.39,659.92,2006.1
"4672",26943.84,0.37,0.36,702.55,2023.34
"4673",14031.23,0.67,0.66,139.12,1703.19
"4674",14619.99,0.66,0.65,163.26,1721.99
"4675",14184.82,0.67,0.66,143.94,1706.7
"4676",14725,0.66,0.65,165.93,1723.61
"4677",14140.26,0.67,0.66,141.96,1705.1
"4678",14712.95,0.66,0.65,165.39,1723.19
"4679",14296.65,0.67,0.66,146.9,1708.67
"4680",14820.73,0.65,0.65,168.18,1724.89
"4681",14398.09,0.66,0.66,153.41,1714.25
"4682",15043.11,0.65,0.64,180.05,1734.42
"4683",14542.86,0.66,0.65,157.84,1717.31
"4684",15138.21,0.65,0.64,182.28,1735.61
"4685",14487.16,0.66,0.66,155.36,1715.37
"4686",15115.71,0.65,0.64,181.28,1734.86
"4687",14634.64,0.66,0.65,159.91,1718.49
"4688",15213.38,0.64,0.64,183.61,1736.12
"4689",15182.27,0.64,0.64,188.23,1741.08
"4690",15716.46,0.63,0.63,209.96,1756.58
"4691",15383.34,0.64,0.63,195.16,1745.74
"4692",15862.93,0.63,0.62,214.46,1759.27
"4693",15796.26,0.63,0.62,213.5,1759.14
"4694",16276.47,0.62,0.61,232.83,1772.3
"4695",16020.96,0.62,0.62,221.48,1764.29
"4696",16445.22,0.62,0.61,238.32,1775.51
"4697",15509.46,0.64,0.63,200.76,1749.87
